id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
4103800,2005,47546000,3767000,43779000,11650000,7210000,15665000,9255000
4104659,2005,469162000,64018000,405144000,71938000,164805000,138089000,30312000
4108205,2005,54148000,2831000,51317000,20729000,2887000,16844000,10857000
4111704,2005,23433000,1315000,22118000,7006000,1486000,7128000,6499000
4112108,2005,185866000,18923000,166943000,11984000,30299000,98735000,25925000
4118303,2005,17595000,1313000,16283000,5575000,787000,5413000,4508000
4120655,2005,52915000,4213000,48703000,20998000,4044000,15616000,8045000
4124509,2005,43013000,3087000,39926000,10109000,10082000,12107000,7627000
4125506,2005,8276261000,1939636000,6336625000,77799000,3571822000,2341541000,345463000
4127908,2005,57271000,2595000,54677000,25922000,2576000,14590000,11589000
4127965,2005,130290000,6945000,123345000,18638000,58276000,26932000,19499000
4128658,2005,29069000,1577000,27491000,11616000,4060000,6158000,5657000
4202107,2005,144731000,24037000,120694000,12672000,19755000,61065000,27202000
4202602,2005,103669000,5470000,98198000,43138000,13593000,29120000,12347000
4215406,2005,70146000,8196000,61950000,10220000,22678000,22495000,6557000
4302709,2005,160239000,12418000,147821000,45422000,25248000,50797000,26354000
4304358,2005,338301000,12999000,325302000,9886000,263456000,34658000,17302000
4304614,2005,12516000,390000,12126000,5569000,512000,2178000,3866000
4306205,2005,93205000,10989000,82216000,16140000,20445000,30879000,14752000
4308458,2005,58264000,4563000,53701000,17689000,1838000,24798000,9376000
4311502,2005,67887000,2437000,65450000,34560000,2525000,16252000,12113000
4314464,2005,59484000,1319000,58165000,5891000,43219000,4499000,4557000
4317905,2005,182765000,36351000,146413000,22901000,18528000,86045000,18939000
4321105,2005,116843000,9978000,106865000,18447000,17278000,49943000,21196000
5005608,2005,150011000,13957000,136054000,30285000,10510000,52935000,42324000
5005681,2005,102338000,11867000,90470000,8796000,12576000,40550000,28549000
5218102,2005,60877000,5165000,55712000,20635000,2875000,23646000,8557000
5220702,2005,11159000,452000,10707000,4141000,372000,2093000,4100000
5221908,2005,18205000,1094000,17111000,5810000,622000,4738000,5941000
1508001,2006,235813000,15843000,219970000,60728000,40992000,60936000,57314000
1701101,2006,16677000,989000,15687000,4104000,1348000,3431000,6804000
1713601,2006,23818000,1019000,22800000,8950000,1682000,4114000,8054000
2102358,2006,31243000,379000,30864000,11301000,1499000,4550000,13514000
2106755,2006,42705000,1991000,40714000,3496000,2649000,15062000,19507000
2201739,2006,16497000,418000,16079000,2364000,495000,1893000,11327000
2203909,2006,296518000,41848000,254670000,8246000,33825000,146105000,66494000
2204659,2006,19271000,496000,18775000,3818000,745000,2790000,11422000
2204709,2006,33513000,1998000,31515000,4172000,1340000,9172000,16831000
2205524,2006,10087000,361000,9727000,1113000,341000,1162000,7111000
2205532,2006,9855000,259000,9595000,1408000,411000,1428000,6348000
2205953,2006,14218000,535000,13683000,725000,573000,3039000,9346000
2206654,2006,9060000,240000,8820000,1548000,299000,833000,6141000
2209351,2006,9021000,267000,8755000,1166000,335000,1424000,5830000
2308708,2006,238924000,14716000,224208000,49136000,47230000,55298000,72544000
2309409,2006,78688000,2587000,76100000,18642000,13485000,16767000,27207000
2310506,2006,96353000,4105000,92248000,19690000,4628000,22479000,45450000
2401206,2006,220129000,56110000,164019000,15898000,85346000,36345000,26430000
2402808,2006,16333000,879000,15455000,2920000,494000,2461000,9579000
2404200,2006,87250000,6273000,80977000,11964000,6755000,27342000,34916000
2409209,2006,9629000,411000,9217000,809000,355000,1769000,6285000
2410603,2006,9974000,428000,9545000,1217000,342000,1863000,6123000
2412005,2006,946026000,217927000,728099000,16952000,389583000,165912000,155652000
2503506,2006,45716000,1633000,44083000,4151000,1610000,10454000,27869000
2504900,2006,50799000,1332000,49467000,14399000,2747000,7634000,24687000
2510659,2006,6665000,198000,6468000,948000,173000,1197000,4149000
2515104,2006,31612000,1110000,30501000,3287000,981000,6984000,19250000
2601508,2006,32886000,2279000,30607000,3906000,827000,9932000,15942000
2608453,2006,53153000,1741000,51412000,16977000,1504000,10119000,22812000
2612901,2006,29894000,732000,29162000,6291000,754000,5290000,16827000
2803500,2006,499251000,49573000,449678000,74599000,58422000,150065000,166593000
2804102,2006,42637000,1695000,40942000,10793000,1436000,8381000,20332000
2902054,2006,169135000,5039000,164096000,5290000,113155000,32804000,12847000
2902401,2006,46593000,1621000,44972000,13411000,1941000,8823000,20797000
2906857,2006,25179000,1506000,23673000,3975000,1846000,6784000,11068000
2908408,2006,251485000,24006000,227479000,15062000,58929000,85798000,67689000
2916401,2006,456280000,73156000,383124000,14274000,163488000,130651000,74711000
2918001,2006,724457000,97251000,627206000,19557000,91429000,338203000,178017000
2918357,2006,54248000,4068000,50180000,7811000,3453000,15770000,23147000
2930154,2006,78852000,2927000,75925000,20451000,2619000,16338000,36518000
2933208,2006,167741000,15509000,152232000,7328000,25464000,77085000,42355000
3106655,2006,12595000,700000,11896000,1149000,776000,3314000,6657000
3111309,2006,63437000,2681000,60756000,21884000,2554000,18193000,18125000
3115904,2006,10932000,504000,10428000,1820000,963000,3253000,4392000
3119807,2006,33216000,2731000,30485000,12303000,947000,11420000,5816000
3123601,2006,275422000,40780000,234642000,35080000,17778000,150119000,31665000
3127701,2006,2225603000,252082000,1973521000,23785000,279592000,1295869000,374276000
3129301,2006,29337000,1698000,27638000,3576000,1592000,10681000,11790000
3154408,2006,24552000,1370000,23181000,5177000,1807000,7692000,8505000
3157005,2006,182864000,18038000,164826000,9853000,16917000,86314000,51742000
3169406,2006,491019000,48375000,442644000,96103000,43081000,227044000,76416000
3170909,2006,52066000,2315000,49751000,5428000,2426000,14592000,27305000
3171303,2006,495779000,46299000,449480000,10824000,41960000,295044000,101652000
3202009,2006,41963000,3689000,38275000,7194000,6229000,11385000,13467000
3303708,2006,322290000,39502000,282788000,16339000,30477000,121937000,114034000
3304524,2006,9127760000,116123000,9011636000,4242000,7048316000,1730841000,228237000
3514502,2006,95910000,6150000,89760000,8477000,18059000,43791000,19434000
3515202,2006,196386000,16775000,179611000,28926000,83940000,53932000,12813000
3517406,2006,654040000,68798000,585242000,104455000,193032000,221765000,65989000
3519253,2006,36609000,2923000,33686000,9321000,2125000,14044000,8196000
3525201,2006,272283000,44748000,227535000,13207000,62547000,114678000,37104000
3526001,2006,163180000,10176000,153005000,32798000,26322000,69968000,23916000
3531605,2006,30101000,1032000,29068000,10664000,2263000,9413000,6728000
3534757,2006,110519000,8313000,102206000,13994000,34220000,32762000,21230000
3540903,2006,288223000,26930000,261293000,17611000,126439000,88134000,29109000
3542503,2006,53292000,1995000,51297000,18099000,10180000,14003000,9015000
3544301,2006,97616000,10368000,87248000,2485000,29716000,39348000,15699000
3547700,2006,169204000,14127000,155077000,16978000,17496000,87482000,33121000
3548500,2006,9151188000,1307730000,7843458000,849000,749394000,6323430000,769785000
3553005,2006,63471000,4699000,58773000,16251000,7002000,23128000,12392000
3557303,2006,136295000,20510000,115785000,19257000,47226000,30806000,18495000
4103354,2006,51023000,3306000,47718000,20558000,2402000,16946000,7811000
4107157,2006,30023000,2143000,27881000,11360000,1458000,10089000,4974000
4108106,2006,18595000,991000,17603000,4901000,1151000,6100000,5452000
4113809,2006,38133000,2110000,36023000,4685000,12792000,9905000,8641000
4115457,2006,28324000,1236000,27088000,12762000,825000,5715000,7785000
4115754,2006,108767000,13240000,95527000,12963000,29987000,40424000,12152000
4120408,2006,31018000,1451000,29568000,11558000,2737000,7053000,8220000
4121406,2006,130299000,11379000,118920000,22357000,12678000,63168000,20717000
4124202,2006,15914000,632000,15283000,4723000,684000,4177000,5699000
4210506,2006,351831000,40494000,311337000,15381000,134543000,129628000,31784000
4213104,2006,199220000,4745000,194474000,10226000,146150000,25718000,12381000
4213302,2006,56334000,2218000,54116000,28928000,4743000,10532000,9913000
4216354,2006,44333000,2582000,41751000,22825000,3949000,7863000,7113000
4217709,2006,243972000,18876000,225096000,43355000,48492000,93304000,39945000
4217808,2006,197935000,21573000,176362000,32706000,44769000,71899000,26988000
4306379,2006,28397000,856000,27541000,15127000,874000,5187000,6353000
4308433,2006,20631000,1124000,19508000,6709000,4092000,3316000,5390000
4309258,2006,23552000,1542000,22009000,9681000,886000,7531000,3912000
4312138,2006,37428000,2162000,35266000,16147000,5622000,8160000,5337000
4312450,2006,36642000,4474000,32169000,5985000,6782000,10308000,9094000
4314555,2006,18144000,816000,17328000,6708000,534000,4637000,5449000
4319802,2006,63294000,3848000,59445000,22223000,2889000,21033000,13300000
4320321,2006,23235000,1100000,22135000,9639000,1620000,4994000,5882000
4322855,2006,21059000,907000,20152000,10685000,1011000,4061000,4394000
5002951,2006,383309000,76356000,306954000,86146000,17698000,160178000,42932000
5003900,2006,34055000,2851000,31204000,20025000,715000,3411000,7053000
5006606,2006,582207000,71681000,510526000,95469000,56686000,216626000,141745000
5103353,2006,119154000,9342000,109812000,23492000,13850000,26938000,45530000
5105176,2006,51766000,5860000,45906000,5361000,12833000,15306000,12406000
5207352,2006,42832000,8211000,34621000,15820000,2051000,9507000,7243000
5210307,2006,18901000,1628000,17273000,4040000,889000,7177000,5167000
5213509,2006,27577000,1334000,26243000,8266000,918000,6893000,10166000
5220280,2006,14026000,687000,13338000,4873000,679000,3361000,4425000
5220454,2006,720844000,75175000,645669000,3261000,201833000,309472000,131103000
5222054,2006,65822000,3551000,62270000,23964000,3031000,23212000,12064000
1101807,2007,67854000,4320000,63534000,27160000,2967000,8984000,24423000
1200450,2007,141266000,7186000,134080000,32679000,16975000,26116000,58310000
1503507,2007,78142000,2709000,75432000,17897000,3824000,18680000,35031000
1506708,2007,261588000,19298000,242290000,45472000,65162000,68106000,63549000
1600238,2007,35840000,1176000,34663000,2534000,3104000,5799000,23227000
1703701,2007,32528000,1268000,31260000,6475000,5862000,6237000,12686000
1704105,2007,11536000,286000,11251000,2512000,495000,1797000,6446000
2100956,2007,68196000,1794000,66402000,23509000,2580000,14274000,26040000
2102150,2007,27466000,445000,27021000,11210000,834000,4630000,10347000
2105963,2007,28378000,651000,27727000,10201000,1048000,6426000,10051000
2106755,2007,43293000,2072000,41221000,3972000,2183000,15950000,19116000
2204550,2007,10633000,252000,10381000,636000,266000,1449000,8030000
2209971,2007,14517000,389000,14128000,887000,330000,2156000,10755000
2303956,2007,55968000,2970000,52998000,6361000,3715000,16948000,25974000
2304236,2007,45879000,1282000,44596000,13384000,2039000,8701000,20472000
2305506,2007,522663000,50748000,471915000,45408000,65690000,241702000,119114000
2310803,2007,42750000,2031000,40719000,7255000,1668000,10720000,21076000
2403004,2007,33087000,2901000,30186000,4656000,3071000,6328000,16130000
2405603,2007,70705000,6504000,64201000,2887000,18444000,14396000,28474000
2410207,2007,23999000,1128000,22871000,1272000,1325000,5070000,15205000
2410306,2007,35098000,2907000,32190000,5767000,1353000,6152000,18918000
2413508,2007,28623000,2570000,26053000,5560000,1090000,4109000,15295000
2415008,2007,14498000,1361000,13136000,2469000,1078000,2336000,7254000
2504702,2007,20114000,877000,19237000,2640000,1053000,5043000,10501000
2507002,2007,89475000,5562000,83913000,7027000,6470000,32520000,37897000
2511806,2007,30508000,817000,29691000,2618000,1297000,7440000,18336000
2600104,2007,138057000,10464000,127593000,8466000,15643000,51193000,52291000
2604502,2007,82328000,6799000,75529000,12509000,10404000,20674000,31943000
2611606,2007,22807919000,4379317000,18428602000,12777000,3191161000,12650994000,2573669000
2707503,2007,50117000,1241000,48876000,9287000,1372000,10636000,27581000
2804904,2007,103715000,3609000,100106000,41876000,16550000,13157000,28524000
2805901,2007,101645000,9096000,92549000,5657000,45223000,20163000,21505000
2903276,2007,97254000,2514000,94740000,5758000,52051000,20524000,16407000
2904605,2007,468537000,46971000,421566000,11383000,161266000,166537000,82380000
2905909,2007,74506000,4077000,70429000,10889000,7560000,21236000,30744000
2906600,2007,35046000,1438000,33608000,7496000,1603000,9645000,14863000
2909406,2007,40458000,1125000,39333000,11447000,1159000,7201000,19525000
2911105,2007,386315000,13817000,372497000,251191000,11799000,76889000,32619000
2917805,2007,54582000,2885000,51698000,18518000,1778000,10430000,20972000
2919306,2007,40133000,2719000,37413000,5203000,1995000,17390000,12825000
2924306,2007,44705000,2262000,42444000,5946000,1181000,13055000,22262000
2927804,2007,21909000,911000,20998000,5096000,736000,5326000,9840000
2930808,2007,42453000,1523000,40931000,8995000,1642000,9690000,20604000
2932309,2007,79331000,5947000,73384000,10102000,3195000,31350000,28737000
3102902,2007,63801000,4983000,58818000,9003000,13383000,19113000,17320000
3103108,2007,10310000,327000,9982000,2359000,516000,2357000,4750000
3111150,2007,13840000,503000,13337000,2879000,528000,2979000,6951000
3114550,2007,106136000,5284000,100852000,38638000,6158000,28489000,27567000
3121308,2007,29274000,1573000,27701000,3824000,7299000,7635000,8943000
3121407,2007,26530000,932000,25598000,5551000,931000,7491000,11626000
3131307,2007,6717318000,1067296000,5650022000,828000,3306622000,1887832000,454741000
3133006,2007,246500000,39064000,207436000,5750000,109000000,70146000,22539000
3133501,2007,145840000,13341000,132499000,26468000,16157000,58889000,30985000
3139003,2007,401695000,41652000,360043000,40436000,105331000,159968000,54308000
3142254,2007,16043000,414000,15629000,2493000,570000,3819000,8746000
3143302,2007,3395367000,416917000,2978449000,61878000,754625000,1627331000,534616000
3145059,2007,36702000,1714000,34988000,6938000,3093000,12597000,12360000
3148004,2007,1364968000,129617000,1235351000,98599000,192112000,724711000,219929000
3150000,2007,19817000,759000,19058000,5417000,981000,5015000,7645000
3150109,2007,27050000,423000,26627000,3843000,12612000,3811000,6361000
3151008,2007,37869000,2364000,35506000,5663000,3628000,13552000,12663000
3152105,2007,557405000,61984000,495421000,14653000,89535000,294610000,96622000
3157005,2007,197336000,17802000,179534000,12671000,17412000,91229000,58221000
3157104,2007,30623000,1085000,29537000,6284000,3726000,7540000,11988000
3203130,2007,222876000,21547000,201329000,10678000,88382000,66124000,36145000
3300936,2007,582896000,8999000,573897000,6185000,391208000,119181000,57322000
3304144,2007,964028000,123481000,840547000,1813000,190169000,271206000,377359000
3502903,2007,184954000,18003000,166951000,10697000,27299000,84701000,44255000
3506706,2007,201702000,8771000,192931000,93044000,7655000,63976000,28258000
3511904,2007,62821000,3250000,59570000,11812000,14409000,21159000,12190000
3516606,2007,43560000,2413000,41147000,5485000,6008000,17778000,11877000
